1306,M,null
9563,S,F,org.junit.runners.model.FrameworkMethod,invokeExplosively,FrameworkMethod.java,56
9563,S,F,org.junit.internal.runners.statements.InvokeMethod,evaluate,InvokeMethod.java,17
9563,S,F,org.junit.runners.ParentRunner$3,evaluate,ParentRunner.java,306
9563,S,F,org.junit.runners.BlockJUnit4ClassRunner$1,evaluate,BlockJUnit4ClassRunner.java,100
9563,S,F,org.junit.runners.ParentRunner,runLeaf,ParentRunner.java,366
9563,S,F,org.junit.runners.BlockJUnit4ClassRunner,runChild,BlockJUnit4ClassRunner.java,103
9563,S,F,org.junit.runners.BlockJUnit4ClassRunner,runChild,BlockJUnit4ClassRunner.java,63
9563,S,F,org.junit.runners.ParentRunner$4,run,ParentRunner.java,331
9563,S,F,org.junit.runners.ParentRunner$1,schedule,ParentRunner.java,79
9563,S,F,org.junit.runners.ParentRunner,runChildren,ParentRunner.java,329
9563,S,F,org.junit.runners.ParentRunner,access$100,ParentRunner.java,66
9563,S,F,org.junit.runners.ParentRunner$2,evaluate,ParentRunner.java,293
9563,S,F,org.junit.runners.ParentRunner$3,evaluate,ParentRunner.java,306
9563,S,F,org.junit.runners.ParentRunner,run,ParentRunner.java,413
9563,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,execute,JUnit4Provider.java,252
9563,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,executeTestSet,JUnit4Provider.java,141
9563,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,invoke,JUnit4Provider.java,112
9563,S,T,jdk.internal.reflect.NativeMethodAccessorImpl,invoke0,NativeMethodAccessorImpl.java,-2
9563,S,F,jdk.internal.reflect.NativeMethodAccessorImpl,invoke,NativeMethodAccessorImpl.java,62
9563,S,F,jdk.internal.reflect.DelegatingMethodAccessorImpl,invoke,DelegatingMethodAccessorImpl.java,43
9563,S,F,java.lang.reflect.Method,invoke,Method.java,566
9563,S,F,org.apache.maven.surefire.util.ReflectionUtils,invokeMethodWithArray,ReflectionUtils.java,189
9563,S,F,org.apache.maven.surefire.booter.ProviderFactory$ProviderProxy,invoke,ProviderFactory.java,165
9563,S,F,org.apache.maven.surefire.booter.ProviderFactory,invokeProvider,ProviderFactory.java,85
9563,S,F,org.apache.maven.surefire.booter.ForkedBooter,runSuitesInProcess,ForkedBooter.java,115
9563,S,F,org.apache.maven.surefire.booter.ForkedBooter,main,ForkedBooter.java,75
9564,M,null
9564,CS,0
9564,S,F,soba.util.IntPairList,addAll,IntPairList.java,91
9564,S,F,soba.util.IntPairListTest,testFreeze,IntPairListTest.java,126
9564,S,T,jdk.internal.reflect.NativeMethodAccessorImpl,invoke0,NativeMethodAccessorImpl.java,-2
9564,S,F,jdk.internal.reflect.NativeMethodAccessorImpl,invoke,NativeMethodAccessorImpl.java,62
9564,S,F,jdk.internal.reflect.DelegatingMethodAccessorImpl,invoke,DelegatingMethodAccessorImpl.java,43
9564,S,F,java.lang.reflect.Method,invoke,Method.java,566
9564,S,F,org.junit.runners.model.FrameworkMethod$1,runReflectiveCall,FrameworkMethod.java,59
9564,S,F,org.junit.internal.runners.model.ReflectiveCallable,run,ReflectiveCallable.java,12
9564,S,F,org.junit.runners.model.FrameworkMethod,invokeExplosively,FrameworkMethod.java,56
9564,S,F,org.junit.internal.runners.statements.InvokeMethod,evaluate,InvokeMethod.java,17
9564,S,F,org.junit.runners.ParentRunner$3,evaluate,ParentRunner.java,306
9564,S,F,org.junit.runners.BlockJUnit4ClassRunner$1,evaluate,BlockJUnit4ClassRunner.java,100
9564,S,F,org.junit.runners.ParentRunner,runLeaf,ParentRunner.java,366
9564,S,F,org.junit.runners.BlockJUnit4ClassRunner,runChild,BlockJUnit4ClassRunner.java,103
9564,S,F,org.junit.runners.BlockJUnit4ClassRunner,runChild,BlockJUnit4ClassRunner.java,63
9564,S,F,org.junit.runners.ParentRunner$4,run,ParentRunner.java,331
9564,S,F,org.junit.runners.ParentRunner$1,schedule,ParentRunner.java,79
9564,S,F,org.junit.runners.ParentRunner,runChildren,ParentRunner.java,329
9564,S,F,org.junit.runners.ParentRunner,access$100,ParentRunner.java,66
9564,S,F,org.junit.runners.ParentRunner$2,evaluate,ParentRunner.java,293
9564,S,F,org.junit.runners.ParentRunner$3,evaluate,ParentRunner.java,306
9564,S,F,org.junit.runners.ParentRunner,run,ParentRunner.java,413
9564,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,execute,JUnit4Provider.java,252
9564,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,executeTestSet,JUnit4Provider.java,141
9564,S,F,org.apache.maven.surefire.junit4.JUnit4Provider,invoke,JUnit4Provider.java,112
9564,S,T,jdk.internal.reflect.NativeMethodAccessorImpl,invoke0,NativeMethodAccessorImpl.java,-2
9564,S,F,jdk.internal.reflect.NativeMethodAccessorImpl,invoke,NativeMethodAccessorImpl.java,62
